3.0,1.0,2.0,47.0,54.5,0.0,1.0,0.0
1.0,3.9,2.0,1.0,100.0,1.0,3.0,0.0
3.0,4.0,2.0,1.0,100.0,1.0,2.0,0.0
2.9,1.0,1.0,0.0,100.0,0.0,2.0,2.0
4.9,2.0,2.0,1.0,41.4,58.6,0.0,1.0
3.0,3.0,5.9,4.0,28.0,72.0,1.0,3.0
0.0,2.0,1.0,0.0,100.0,0.0,2.0,0.0
4.0,3.0,3.0,0.0,97.0,5.0,4.0,1.0
6.8,3.9,4.0,1.0,75.8,26.5,2.0,2.0
5.0,1.0,0.0,0.0,3.0,1.0,1.0,100.0
5.8,2.0,2.0,3.9,2.0,2.0,2.0,100.0
2.0,1.0,2.0,0.0,3.0,2.0,1.0,100.0
3.9,3.0,2.0,1.0,3.0,0.0,48.5,53.5
3.9,1.0,6.9,0.0,0.0,4.0,0.0,100.0
4.9,1.0,2.0,5.0,4.0,2.0,8.1,92.1
3.0,0.0,3.9,3.9,2.0,1.0,100.0,3.0
4.0,3.0,3.0,1.0,4.0,1.0,1.0,100.0
1.0,1.0,1.0,1.0,2.0,2.0,0.0,100.0
1.0,0.0,22.0,0.0,1.0,0.0,78.0,0.0
1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
1.0,0.0,100.0,0.0,0.0,0.0,2.0,0.0
1.0,1.0,100.0,0.0,0.0,1.0,2.0,0.0
2.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
0.0,2.0,2.0,100.0,2.0,3.0,2.0,1.0
5.8,2.0,78.8,21.8,3.0,1.0,1.0,2.0
2.0,3.9,100.0,0.0,3.0,0.0,3.9,1.0
3.9,0.0,100.0,0.0,1.0,1.0,0.0,2.0
3.9,1.0,100.0,2.0,3.0,1.0,0.0,0.0
4.0,1.0,78.0,23.8,2.0,0.0,3.0,1.0
3.0,1.0,0.0,100.0,3.0,2.9,3.0,2.0
2.9,3.0,2.0,3.0,93.9,6.9,2.0,2.0
1.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0
5.0,4.0,5.1,4.8,100.0,2.0,3.1,4.9
15.8,2.0,0.0,0.0,100.0,0.0,2.0,14.9
4.0,3.0,0.0,0.0,100.0,2.0,2.0,1.0
3.0,8.1,44.4,1.0,30.0,6.1,4.0,32.0
1.0,0.0,1.0,2.0,100.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1.0,1.0,2.0,1.0,100.0,0.0,2.0,0.0
1.0,1.0,1.0,2.0,100.0,0.0,1.0,0.0
6.8,0.0,1.0,1.0,0.0,100.0,6.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,100.0
0.0,2.0,0.0,0.0,100.0,0.0,1.0,0.0
5.0,3.0,4.0,17.8,85.0,1.0,4.0,0.0
4.0,0.0,0.0,100.0,1.0,1.0,1.0,1.0
2.0,3.0,0.0,100.0,2.0,1.0,0.0,0.0
1.0,0.0,0.0,100.0,0.0,0.0,2.0,0.0
1.0,0.0,0.0,100.0,0.0,1.0,1.0,0.0
2.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0
0.0,0.0,1.0,100.0,0.0,0.0,0.0,0.0
2.0,1.0,0.0,100.0,0.0,1.0,2.0,0.0
0.0,0.0,0.0,100.0,0.0,0.0,3.0,1.0
0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0
1.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0
2.0,0.0,1.0,100.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,100.0,0.0,1.0,2.9,0.0
0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
1.0,0.0,1.0,100.0,1.0,0.0,0.0,0.0
0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0
0.0,0.0,0.0,100.0,1.0,0.0,2.0,0.0
100.0,2.0,4.0,3.0,1.0,1.0,0.0,1.0
100.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
0.0,17.0,0.0,0.0,84.0,0.0,2.0,0.0
3.0,0.0,4.1,0.0,65.0,35.1,1.0,0.0
2.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1.0,1.0,10.9,1.0,100.0,0.0,1.0,3.0
8.7,4.1,5.9,25.3,100.0,3.0,8.2,8.9
1.0,1.0,2.0,1.0,100.0,0.0,1.0,0.0
2.0,1.0,3.0,2.0,100.0,1.0,0.0,0.0
1.0,1.0,0.0,0.0,100.0,0.0,0.0,0.0
1.0,1.0,0.0,1.0,100.0,0.0,2.0,0.0
0.0,0.0,0.0,1.0,100.0,0.0,1.0,0.0
1.0,2.0,3.0,1.0,100.0,0.0,1.0,1.0
0.0,0.0,2.0,0.0,100.0,0.0,1.0,0.0
3.9,1.0,2.0,0.0,100.0,0.0,2.0,0.0
1.0,0.0,0.0,0.0,100.0,0.0,2.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0,100.0,0.0,2.0,1.0
1.0,0.0,2.0,0.0,100.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
1.0,0.0,1.0,0.0,100.0,0.0,3.0,1.0
4.0,2.0,5.0,0.0,100.0,0.0,3.1,0.0
1.0,2.0,1.0,1.0,100.0,0.0,0.0,0.0
3.0,3.9,2.0,2.0,100.0,1.0,1.0,2.9
1.0,0.0,1.0,0.0,100.0,2.0,4.0,1.0
0.0,1.0,1.0,2.0,100.0,0.0,2.0,0.0
1.0,1.0,1.0,0.0,0.0,34.0,1.0,66.3
0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0
7.0,8.9,90.9,9.0,12.0,3.0,3.0,1.0
2.0,0.0,100.0,1.0,2.0,2.0,0.0,1.0
2.0,2.0,100.0,1.0,2.0,0.0,1.0,0.0
0.0,1.0,100.0,1.0,2.0,1.0,1.0,1.0
12.0,6.2,66.7,38.0,13.1,14.6,7.2,8.8
4.0,6.1,53.0,42.6,8.1,15.2,2.0,24.8
5.9,2.0,3.0,4.0,23.2,2.0,81.0,0.0
4.9,3.0,4.0,3.0,3.0,1.0,100.0,1.0
3.0,2.0,3.0,0.0,3.0,5.0,100.0,1.0
